"Store","Date","Sales_wkly","Temperature","Fuel_Price","CPI","Unemployment","IsHoliday","Type","Size","Weekday","Month"
20,2010-09-24,1789687.65,20.8,2.713,204.8182126,7.527,FALSE,"Supercenter",18928,"Fri","Sep"
20,2010-12-24,3766687.43,-3.8,3.141,204.6376731,7.484,FALSE,"Supercenter",18928,"Fri","Dec"
20,2011-02-25,1938620.52,0.7,3.274,206.6424093,7.343,FALSE,"Supercenter",18928,"Fri","Feb"
20,2011-03-25,1824711.21,7.1,3.625,207.6553444,7.343,FALSE,"Supercenter",18928,"Fri","Mar"
20,2012-05-25,2114989,21.1,3.798,214.5499425,7.139,FALSE,"Supercenter",18928,"Fri","May"
20,2010-06-25,1973135.87,24,2.808,204.5675459,7.856,FALSE,"Supercenter",18928,"Fri","Jun"
20,2011-11-25,2906255.28,8,3.492,211.4120757,7.082,TRUE,"Supercenter",18928,"Fri","Nov"
20,2010-02-26,1898193.95,0.2,2.754,204.4630869,8.187,FALSE,"Supercenter",18928,"Fri","Feb"
20,2010-03-26,1894742.95,10.3,2.854,204.201755,8.187,FALSE,"Supercenter",18928,"Fri","Mar"
20,2011-08-26,1933577.2,21.2,3.704,208.902476,7.274,FALSE,"Supercenter",18928,"Fri","Aug"
20,2012-10-26,2031654.52,15.6,3.882,216.1515902,7.293,FALSE,"Supercenter",18928,"Fri","Oct"
20,2010-11-26,2811634.04,8.1,3.039,204.9621,7.484,TRUE,"Supercenter",18928,"Fri","Nov"
20,2012-01-27,1761016.51,2.9,3.567,212.9286312,6.961,FALSE,"Supercenter",18928,"Fri","Jan"
20,2012-04-27,1886503.93,8.7,4.004,214.4223063,7.139,FALSE,"Supercenter",18928,"Fri","Apr"
20,2011-05-27,1944450.83,20.6,3.985,208.556714,7.287,FALSE,"Supercenter",18928,"Fri","May"
20,2012-07-27,1911560.08,23.7,3.647,214.7382432,7.28,FALSE,"Supercenter",18928,"Fri","Jul"
20,2010-08-27,1946369.57,21.4,2.755,204.7900305,7.527,FALSE,"Supercenter",18928,"Fri","Aug"
20,2011-01-28,1761506.68,-4.9,3.237,205.3894952,7.343,FALSE,"Supercenter",18928,"Fri","Jan"
20,2010-05-28,2065984.95,21.6,2.899,204.1406556,7.856,FALSE,"Supercenter",18928,"Fri","May"
20,2012-09-28,2008388.36,14.8,3.997,215.7367162,7.28,FALSE,"Supercenter",18928,"Fri","Sep"
20,2011-10-28,2065421.52,9.6,3.569,210.6918901,7.082,FALSE,"Supercenter",18928,"Fri","Oct"
20,2011-04-29,1881788.19,17.2,3.962,208.6386,7.287,FALSE,"Supercenter",18928,"Fri","Apr"
20,2012-06-29,2055987.53,23.4,3.506,214.6466757,7.139,FALSE,"Supercenter",18928,"Fri","Jun"
20,2011-07-29,1858440.92,25.3,3.829,208.6564699,7.274,FALSE,"Supercenter",18928,"Fri","Jul"
20,2010-10-29,1891816,14.2,2.921,205.1118126,7.484,FALSE,"Supercenter",18928,"Fri","Oct"
20,2012-03-30,2074728.21,10.8,3.953,214.1647079,6.961,FALSE,"Supercenter",18928,"Fri","Mar"
20,2010-04-30,1919059.17,12.6,2.921,203.6503685,7.856,FALSE,"Supercenter",18928,"Fri","Apr"
20,2010-07-30,1955896.59,24.5,2.781,204.605272,7.527,FALSE,"Supercenter",18928,"Fri","Jul"
20,2011-09-30,1945808.26,17.5,3.645,209.807836,7.274,FALSE,"Supercenter",18928,"Fri","Sep"
20,2011-12-30,2044046.04,2.4,3.389,212.4035763,7.082,TRUE,"Supercenter",18928,"Fri","Dec"
20,2012-08-31,2062489.03,22.6,3.867,215.0878309,7.28,FALSE,"Supercenter",18928,"Fri","Aug"
20,2010-12-31,1799737.79,-1.7,3.179,204.6432267,7.484,TRUE,"Supercenter",18928,"Fri","Dec"
21,2011-04-01,732476.29,13.5,3.524,214.4886908,7.931,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2012-06-01,695439.83,26.2,3.501,221.3852748,6.891,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-07-01,784639.12,30.9,3.524,214.8368678,7.852,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-10-01,677158.39,21.3,2.603,211.3298742,8.163,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2012-03-02,764385.4,15.2,3.63,220.4866886,7.057,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2010-04-02,753664.12,17.8,2.719,210.4798874,8.2,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2010-07-02,711470.8,27.9,2.669,210.8803726,8.099,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2011-09-02,705557.8,33.3,3.533,215.4508632,7.852,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2011-12-02,793184.25,9.3,3.172,218.3590319,7.441,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2012-02-03,680725.43,13.2,3.36,219.8118854,7.057,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2011-06-03,773878.58,28.8,3.699,214.9254865,7.931,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2012-08-03,693785.85,33.1,3.417,221.5869799,6.565,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2010-09-03,727772.8,28.1,2.577,211.1886931,8.099,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2010-12-03,829214.1,10.2,2.708,211.265543,8.163,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2011-02-04,596299.24,2.4,2.989,212.2240646,8.028,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2011-03-04,796277.72,15.3,3.288,213.4775305,8.028,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2012-05-04,697645.32,25.3,3.749,221.3095166,6.891,FALSE,"Discount_Store",13022,"Fri","May"
21,2010-06-04,806024.21,28.2,2.705,210.833616,8.2,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-11-04,767358.37,13.3,3.332,217.4853605,7.441,FALSE,"Discount_Store",13022,"Fri","Nov"
21,2010-02-05,798593.88,3.9,2.572,210.7526053,8.324,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2010-03-05,747769.17,9.2,2.625,211.0067542,8.324,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2011-08-05,783614.89,34.6,3.684,215.1978515,7.852,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2012-10-05,651768.91,21.3,3.617,222.8159296,6.17,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2010-11-05,719888.76,14.8,2.689,211.6135053,8.163,FALSE,"Discount_Store",13022,"Fri","Nov"
21,2012-01-06,640197.86,8.9,3.157,219.355063,7.057,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2012-04-06,761956.58,20.6,3.891,221.0737638,6.891,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2011-05-06,718898.33,16.6,3.906,215.4448709,7.931,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-07-06,693014.59,29.6,3.227,221.5215064,6.565,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-08-06,739279.19,32.4,2.627,211.1608049,8.099,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2011-01-07,629152.06,6.8,2.976,211.0648881,8.028,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2010-05-07,744969.42,21.6,2.835,210.0011018,8.2,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-09-07,642850.26,31.3,3.73,222.0747635,6.565,TRUE,"Discount_Store",13022,"Fri","Sep"
21,2011-10-07,663452.46,22,3.285,216.6958311,7.441,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2011-04-08,744782.89,20.3,3.622,214.7252242,7.931,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2012-06-08,707898.84,26.4,3.452,221.3877467,6.891,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-07-08,734099.4,31.8,3.48,214.9296249,7.852,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-10-08,680579.49,18.8,2.633,211.4044906,8.163,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2012-03-09,755084.4,14,3.669,220.6974332,7.057,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2010-04-09,751181.4,18.7,2.77,210.2831653,8.2,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2010-07-09,714678.87,27.6,2.642,210.7657317,8.099,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2011-09-09,653989.65,26,3.546,215.5148295,7.852,TRUE,"Discount_Store",13022,"Fri","Sep"
21,2011-12-09,897747.13,5.2,3.158,218.605037,7.441,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2012-02-10,770652.79,8.1,3.409,219.9049073,7.057,TRUE,"Discount_Store",13022,"Fri","Feb"
21,2011-06-10,794397.89,29.3,3.648,214.6964908,7.931,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2012-08-10,700272.01,32,3.494,221.5954138,6.565,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2010-09-10,674055.81,26.3,2.565,211.1532104,8.099,TRUE,"Discount_Store",13022,"Fri","Sep"
21,2010-12-10,943891.64,8,2.843,211.1247993,8.163,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2011-02-11,771968.67,1.4,3.022,212.5928624,8.028,TRUE,"Discount_Store",13022,"Fri","Feb"
21,2011-03-11,763485.3,12.6,3.459,213.7646401,8.028,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2012-05-11,649945.54,23.4,3.688,221.3632212,6.891,FALSE,"Discount_Store",13022,"Fri","May"
21,2010-06-11,784305.55,28.6,2.668,211.1120018,8.2,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-11-11,757369.87,15.4,3.297,217.6455387,7.441,FALSE,"Discount_Store",13022,"Fri","Nov"
21,2010-02-12,809321.44,3.2,2.548,210.8979935,8.324,TRUE,"Discount_Store",13022,"Fri","Feb"
21,2010-03-12,712312.89,13.9,2.667,211.037551,8.324,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2011-08-12,776933.37,33.5,3.638,215.2593211,7.852,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2012-10-12,653043.44,16.4,3.601,223.0154263,6.17,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2010-11-12,735816.2,16.1,2.728,211.6608975,8.163,FALSE,"Discount_Store",13022,"Fri","Nov"
21,2012-01-13,631188.13,7.2,3.261,219.5328198,7.057,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2012-04-13,769319.04,20.6,3.891,221.1484028,6.891,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2011-05-13,754242.93,23.9,3.899,215.6124735,7.931,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-07-13,668132.36,28.1,3.256,221.5616784,6.565,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-08-13,793589.18,32,2.692,211.2951413,8.099,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2011-01-14,650789.13,1.2,2.983,211.1176713,8.028,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2010-05-14,723562.88,22.8,2.854,209.9984585,8.2,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-09-14,628494.63,24.5,3.717,222.2174395,6.565,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2011-10-14,671379.44,21,3.274,217.0048261,7.441,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2011-04-15,768391.93,21.7,3.743,214.9420631,7.931,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2012-06-15,727049.04,27.5,3.393,221.4009901,6.891,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-07-15,728311.15,32.8,3.575,215.0134426,7.852,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-10-15,693452.04,20.3,2.72,211.4713286,8.163,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2012-03-16,767338.32,17.4,3.734,220.8498468,7.057,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2010-04-16,716026.51,19.9,2.808,210.1495463,8.2,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2010-07-16,755098.41,29.8,2.623,210.7577954,8.099,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2011-09-16,653525.84,27,3.526,215.6944378,7.852,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2011-12-16,1027584.51,10.3,3.159,218.8217928,7.441,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2012-02-17,834663.52,7.2,3.51,220.0651993,7.057,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2011-06-17,823220.43,30.9,3.637,214.6513538,7.931,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2012-08-17,751963.81,29.8,3.571,221.6751459,6.565,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2010-09-17,684341.86,28.4,2.582,211.1806415,8.099,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2010-12-17,1147556.83,9.2,2.869,211.0645458,8.163,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2011-02-18,884701.92,15.5,3.045,212.9033115,8.028,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2011-03-18,793570.47,17.4,3.488,214.0156238,8.028,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2012-05-18,700555.49,22.5,3.63,221.380331,6.891,FALSE,"Discount_Store",13022,"Fri","May"
21,2010-06-18,785104.29,30.1,2.637,211.1096543,8.2,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-11-18,737014.09,16.6,3.308,217.8670218,7.441,FALSE,"Discount_Store",13022,"Fri","Nov"
21,2010-02-19,867283.25,4.3,2.514,210.9451605,8.324,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2010-03-19,727070,12.6,2.72,210.8733316,8.324,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2011-08-19,855546.5,32.3,3.554,215.3229307,7.852,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2012-10-19,641368.14,20.3,3.594,223.0598077,6.17,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2010-11-19,756288.89,11,2.771,211.5470304,8.163,FALSE,"Discount_Store",13022,"Fri","Nov"
21,2012-01-20,651178.2,11.2,3.268,219.6258417,7.057,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2012-04-20,734858.91,19.4,3.877,221.2021074,6.891,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2011-05-20,744839.04,20.2,3.907,215.3834778,7.931,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-07-20,691242.33,29,3.311,221.5701123,6.565,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-08-20,848873.28,32,2.664,211.2596586,8.099,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2011-01-21,663941.73,6,3.016,211.4864691,8.028,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2010-05-21,753361.72,23.5,2.826,210.2768443,8.2,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-09-21,667151.46,22,3.721,222.4169362,6.565,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2011-10-21,729036.06,18.4,3.353,217.1650042,7.441,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2011-04-22,801302.01,21.6,3.807,215.1096657,7.931,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2012-06-22,735870.64,27.7,3.346,221.4411622,6.891,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-07-22,784490.67,32.4,3.651,215.0749122,7.852,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-10-22,710668.45,21.5,2.725,211.5187208,8.163,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2012-03-23,729759.97,17.2,3.787,220.9244858,7.057,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2010-04-23,718780.59,17.9,2.795,210.1000648,8.2,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2010-07-23,765823.48,30.7,2.608,210.8921319,8.099,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2011-09-23,681913.29,24.3,3.467,216.0282356,7.852,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2011-12-23,1384552.17,8.1,3.112,218.9995495,7.441,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2012-02-24,747099.07,12.7,3.555,220.275944,7.057,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2011-06-24,771319.95,29.8,3.594,214.7441108,7.931,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2012-08-24,802003.61,25.4,3.62,221.8083518,6.565,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2010-09-24,671688.06,27.1,2.624,211.2552578,8.099,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2010-12-24,1587257.78,10.7,2.886,211.0646599,8.163,FALSE,"Discount_Store",13022,"Fri","Dec"
21,2011-02-25,768313.85,16.3,3.065,213.190421,8.028,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2011-03-25,753711.32,21.3,3.473,214.2521573,8.028,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2012-05-25,722891.24,26.4,3.561,221.3828029,6.891,FALSE,"Discount_Store",13022,"Fri","May"
21,2010-06-25,769853.75,30.6,2.653,210.9950134,8.2,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-11-25,1219263.4,13.6,3.236,218.1130269,7.441,TRUE,"Discount_Store",13022,"Fri","Nov"
21,2010-02-26,749597.24,7.4,2.561,210.9759573,8.324,FALSE,"Discount_Store",13022,"Fri","Feb"
21,2010-03-26,686497.53,10.9,2.732,210.6766095,8.324,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2011-08-26,821127.53,33.4,3.523,215.386897,7.852,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2012-10-26,675202.87,21.4,3.506,223.0783366,6.17,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2010-11-26,1245630.59,17.2,2.735,211.4062867,8.163,TRUE,"Discount_Store",13022,"Fri","Nov"
21,2012-01-27,611283.59,10.4,3.29,219.7188636,7.057,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2012-04-27,674829.58,20.7,3.814,221.255812,6.891,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2011-05-27,744390.78,24.9,3.786,215.1544822,7.931,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-07-27,677789.14,31.2,3.407,221.5785461,6.565,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-08-27,856332.57,30.1,2.619,211.2241759,8.099,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2011-01-28,649878.29,6.7,3.01,211.8552668,8.028,FALSE,"Discount_Store",13022,"Fri","Jan"
21,2010-05-28,755313.47,27.2,2.759,210.5552301,8.2,FALSE,"Discount_Store",13022,"Fri","May"
21,2012-09-28,647097.65,26.9,3.666,222.6164329,6.565,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2011-10-28,738812,18.6,3.372,217.3251824,7.441,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2011-04-29,783250.75,21.2,3.81,215.2772683,7.931,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2012-06-29,716341.39,31.1,3.286,221.4813343,6.891,FALSE,"Discount_Store",13022,"Fri","Jun"
21,2011-07-29,751167.12,33.1,3.682,215.1363819,7.852,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2010-10-29,731756.65,19.7,2.716,211.5661131,8.163,FALSE,"Discount_Store",13022,"Fri","Oct"
21,2012-03-30,724798.76,19.9,3.845,220.9991248,7.057,FALSE,"Discount_Store",13022,"Fri","Mar"
21,2010-04-30,680532.69,19.4,2.78,210.0505833,8.2,FALSE,"Discount_Store",13022,"Fri","Apr"
21,2010-07-30,715876.27,28.7,2.64,211.0264684,8.099,FALSE,"Discount_Store",13022,"Fri","Jul"
21,2011-09-30,651970.48,26.1,3.355,216.3620333,7.852,FALSE,"Discount_Store",13022,"Fri","Sep"
21,2011-12-30,804362.36,7.3,3.129,219.1773063,7.441,TRUE,"Discount_Store",13022,"Fri","Dec"
21,2012-08-31,763867.59,28.7,3.638,221.9415576,6.565,FALSE,"Discount_Store",13022,"Fri","Aug"
21,2010-12-31,672903.23,8.4,2.943,211.064774,8.163,TRUE,"Discount_Store",13022,"Fri","Dec"
22,2011-04-01,951599.34,2.2,3.638,137.9558929,8.252,FALSE,"Discount_Store",11107,"Fri","Apr"
22,2012-06-01,1102857.37,21.1,3.798,142.1095438,7.671,FALSE,"Discount_Store",11107,"Fri","Jun"
22,2011-07-01,1077491.68,21.6,3.815,139.36375,8.023,FALSE,"Discount_Store",11107,"Fri","Jul"
22,2010-10-01,905987.17,20.7,2.717,136.6297571,8.572,FALSE,"Discount_Store",11107,"Fri","Oct"
22,2012-03-02,974866.65,3,3.827,141.3875357,7.503,FALSE,"Discount_Store",11107,"Fri","Mar"
22,2010-04-02,1177340.99,7.2,2.826,135.7464988,8.348,FALSE,"Discount_Store",11107,"Fri","Apr"
22,2010-07-02,1120435.25,22.7,2.815,136.3722893,8.433,FALSE,"Discount_Store",11107,"Fri","Jul"
22,2011-09-02,912762.76,20.6,3.784,140.196985,8.023,FALSE,"Discount_Store",11107,"Fri","Sep"
22,2011-12-02,1167621.14,9.5,3.501,140.4307857,7.706,FALSE,"Discount_Store",11107,"Fri","Dec"
22,2012-02-03,958487.75,4.8,3.633,141.0161924,7.503,FALSE,"Discount_Store",11107,"Fri","Feb"
22,2011-06-03,1125169.92,21.2,3.973,138.7694608,8.252,FALSE,"Discount_Store",11107,"Fri","Jun"
22,2012-08-03,1007257.83,22.8,3.698,142.1916279,7.753,FALSE,"Discount_Store",11107,"Fri","Aug"
22,2010-09-03,1074535.88,24.4,2.735,136.5891118,8.433,FALSE,"Discount_Store",11107,"Fri","Sep"
22,2010-12-03,1230530.58,4.1,3.065,136.6075714,8.572,FALSE,"Discount_Store",11107,"Fri","Dec"
22,2011-02-04,946060.98,-3.1,3.24,137.0542431,8.458,FALSE,"Discount_Store",11107,"Fri","Feb"
22,2011-03-04,997353.15,0.8,3.437,137.5017028,8.458,FALSE,"Discount_Store",11107,"Fri","Mar"
22,2012-05-04,1005083.31,10.4,3.991,142.0177929,7.671,FALSE,"Discount_Store",11107,"Fri","May"
22,2010-06-04,1095549.01,20.8,2.857,136.2181682,8.348,FALSE,"Discount_Store",11107,"Fri","Jun"
22,2011-11-04,1106577.59,6,3.586,140.4279758,7.706,FALSE,"Discount_Store",11107,"Fri","Nov"
22,2010-02-05,1033017.37,-4.2,2.788,135.3524608,8.283,FALSE,"Discount_Store",11107,"Fri","Feb"
22,2010-03-05,1009215.37,2.7,2.766,135.5732602,8.283,FALSE,"Discount_Store",11107,"Fri","Mar"
22,2011-08-05,983232.96,24.1,3.903,139.9896486,8.023,FALSE,"Discount_Store",11107,"Fri","Aug"
22,2012-10-05,1009911.4,16.7,4.027,142.8516833,7.543,FALSE,"Discount_Store",11107,"Fri","Oct"
22,2010-11-05,1006888.16,6.9,2.938,136.7862258,8.572,FALSE,"Discount_Store",11107,"Fri","Nov"
22,2012-01-06,895373.2,1.4,3.439,140.6461359,7.503,FALSE,"Discount_Store",11107,"Fri","Jan"
22,2012-04-06,1197489.66,8,3.957,141.7712396,7.671,FALSE,"Discount_Store",11107,"Fri","Apr"
22,2011-05-06,1032076.06,12,4.078,138.4131202,8.252,FALSE,"Discount_Store",11107,"Fri","May"
22,2012-07-06,1097786.14,25.2,3.538,142.2234298,7.753,FALSE,"Discount_Store",11107,"Fri","Jul"
22,2010-08-06,1010326.14,23.5,2.792,136.4741118,8.433,FALSE,"Discount_Store",11107,"Fri","Aug"
22,2011-01-07,873954.7,0.3,3.193,136.7332569,8.458,FALSE,"Discount_Store",11107,"Fri","Jan"
22,2010-05-07,1052974.8,17.7,2.981,135.962,8.348,FALSE,"Discount_Store",11107,"Fri","May"
22,2012-09-07,996628.8,22.9,3.921,142.500303,7.753,TRUE,"Discount_Store",11107,"Fri","Sep"
22,2011-10-07,993436.67,13.6,3.633,140.43475,7.706,FALSE,"Discount_Store",11107,"Fri","Oct"
22,2011-04-08,969046.69,6.9,3.72,138.0638929,8.252,FALSE,"Discount_Store",11107,"Fri","Apr"
22,2012-06-08,1061134.37,16.5,3.746,142.1158099,7.671,FALSE,"Discount_Store",11107,"Fri","Jun"
22,2011-07-08,1017050.65,23.5,3.784,139.5442083,8.023,FALSE,"Discount_Store",11107,"Fri","Jul"
22,2010-10-08,1015051.62,13.5,2.776,136.6277321,8.572,FALSE,"Discount_Store",11107,"Fri","Oct"
22,2012-03-09,991127.01,5.4,3.876,141.4742857,7.503,FALSE,"Discount_Store",11107,"Fri","Mar"
22,2010-04-09,1033173.9,13.9,2.849,135.7856359,8.348,FALSE,"Discount_Store",11107,"Fri","Apr"
22,2010-07-09,1092654.26,26.2,2.806,136.3962643,8.433,FALSE,"Discount_Store",11107,"Fri","Jul"
22,2011-09-09,1004434.54,20.6,3.809,140.2310173,8.023,TRUE,"Discount_Store",11107,"Fri","Sep"
22,2011-12-09,1308967.44,7.4,3.47,140.4397857,7.706,FALSE,"Discount_Store",11107,"Fri","Dec"
22,2012-02-10,1034448.07,2,3.655,141.1199827,7.503,TRUE,"Discount_Store",11107,"Fri","Feb"
22,2011-06-10,1060877.3,20.9,3.924,138.8606382,8.252,FALSE,"Discount_Store",11107,"Fri","Jun"
22,2012-08-10,973812.79,24.9,3.772,142.1705634,7.753,FALSE,"Discount_Store",11107,"Fri","Aug"
22,2010-09-10,924179.34,20.3,2.717,136.6212085,8.433,TRUE,"Discount_Store",11107,"Fri","Sep"
22,2010-12-10,1367202.84,-2,3.132,136.5255714,8.572,FALSE,"Discount_Store",11107,"Fri","Dec"
22,2011-02-11,1009206.33,-1.7,3.255,137.1378318,8.458,TRUE,"Discount_Store",11107,"Fri","Feb"
22,2011-03-11,944587.23,5.2,3.6,137.6269617,8.458,FALSE,"Discount_Store",11107,"Fri","Mar"
22,2012-05-11,997875.41,13.7,3.947,142.0759262,7.671,FALSE,"Discount_Store",11107,"Fri","May"
22,2010-06-11,1061237.72,18.3,2.83,136.2874263,8.348,FALSE,"Discount_Store",11107,"Fri","Jun"
22,2011-11-11,1051740.29,8.8,3.57,140.4111613,7.706,FALSE,"Discount_Store",11107,"Fri","Nov"
22,2010-02-12,1022571.25,-2.1,2.771,135.4113076,8.283,TRUE,"Discount_Store",11107,"Fri","Feb"
22,2010-03-12,967187.37,6.4,2.805,135.6270013,8.283,FALSE,"Discount_Store",11107,"Fri","Mar"
22,2011-08-12,991876.2,23.7,3.88,140.0859873,8.023,FALSE,"Discount_Store",11107,"Fri","Aug"
22,2012-10-12,1004117.84,12.3,4.029,142.9376167,7.543,FALSE,"Discount_Store",11107,"Fri","Oct"
22,2010-11-12,1043698.64,6.9,2.961,136.8349032,8.572,FALSE,"Discount_Store",11107,"Fri","Nov"
22,2012-01-13,855546.88,3.9,3.523,140.7048214,7.503,FALSE,"Discount_Store",11107,"Fri","Jan"
22,2012-04-13,939118.24,9.9,4.025,141.8433929,7.671,FALSE,"Discount_Store",11107,"Fri","Apr"
22,2011-05-13,1001558.74,14.3,4.095,138.4959286,8.252,FALSE,"Discount_Store",11107,"Fri","May"
22,2012-07-13,971361.38,24.3,3.561,142.2548214,7.753,FALSE,"Discount_Store",11107,"Fri","Jul"
22,2010-08-13,993102.4,23.8,2.81,136.4928214,8.433,FALSE,"Discount_Store",11107,"Fri","Aug"
22,2011-01-14,807579.6,-4,3.215,136.803477,8.458,FALSE,"Discount_Store",11107,"Fri","Jan"
22,2010-05-14,973585.33,10.6,2.983,136.010394,8.348,FALSE,"Discount_Store",11107,"Fri","May"
22,2012-09-14,918049.28,19.1,3.988,142.5938833,7.753,FALSE,"Discount_Store",11107,"Fri","Sep"
22,2011-10-14,944337.32,17,3.583,140.4784194,7.706,FALSE,"Discount_Store",11107,"Fri","Oct"
