"Store","Date","Temperature","Fuel_Price","MarkDown1","CPI","Unemployment","IsHoliday"
22,"26/04/2013",48.72,3.626,597.32,143.2200737,7.176,FALSE
22,"03/05/2013",53.24,3.601,8346.01,NA,NA,FALSE
22,"10/05/2013",55.35,3.603,6233.29,NA,NA,FALSE
22,"17/05/2013",56.64,3.63,7700.92,NA,NA,FALSE
22,"24/05/2013",62.01,3.654,4782.64,NA,NA,FALSE
22,"31/05/2013",60.39,3.668,5432.35,NA,NA,FALSE
22,"07/06/2013",65.77,3.66,11086.23,NA,NA,FALSE
22,"14/06/2013",64.37,3.667,6318.21,NA,NA,FALSE
22,"21/06/2013",67.88,3.673,3260.03,NA,NA,FALSE
22,"28/06/2013",74.62,3.673,5071.61,NA,NA,FALSE
22,"05/07/2013",75.13,3.643,10445.17,NA,NA,FALSE
22,"12/07/2013",77.78,3.645,3289.92,NA,NA,FALSE
22,"19/07/2013",80.67,3.803,1117.95,NA,NA,FALSE
22,"26/07/2013",74.25,3.879,329.08,NA,NA,FALSE
23,"05/02/2010",15.25,2.788,NA,131.5279032,5.892,FALSE
23,"12/02/2010",18.75,2.771,NA,131.5866129,5.892,TRUE
23,"19/02/2010",26.7,2.747,NA,131.637,5.892,FALSE
23,"26/02/2010",32.68,2.753,NA,131.686,5.892,FALSE
23,"05/03/2010",33.15,2.766,NA,131.735,5.892,FALSE
23,"12/03/2010",36.07,2.805,NA,131.784,5.892,FALSE
23,"19/03/2010",43.01,2.834,NA,131.8242903,5.892,FALSE
23,"26/03/2010",38.59,2.831,NA,131.863129,5.892,FALSE
23,"02/04/2010",40.5,2.826,NA,131.9019677,5.435,FALSE
23,"09/04/2010",56.82,2.849,NA,131.9408065,5.435,FALSE
23,"16/04/2010",44.25,2.885,NA,131.9809,5.435,FALSE
23,"23/04/2010",46.4,2.895,NA,132.0226667,5.435,FALSE
23,"30/04/2010",45.47,2.935,NA,132.0644333,5.435,FALSE
23,"07/05/2010",61.04,2.981,NA,132.1062,5.435,FALSE
23,"14/05/2010",45.33,2.983,NA,132.152129,5.435,FALSE
23,"21/05/2010",57.94,2.961,NA,132.2230323,5.435,FALSE
23,"28/05/2010",69.26,2.906,NA,132.2939355,5.435,FALSE
23,"04/06/2010",64.94,2.857,NA,132.3648387,5.435,FALSE
23,"11/06/2010",58.35,2.83,NA,132.4357419,5.435,FALSE
23,"18/06/2010",60.29,2.805,NA,132.4733333,5.435,FALSE
23,"25/06/2010",69.83,2.81,NA,132.4976,5.435,FALSE
23,"02/07/2010",64.76,2.815,NA,132.5218667,5.326,FALSE
23,"09/07/2010",77.16,2.806,NA,132.5461333,5.326,FALSE
23,"16/07/2010",73.94,2.796,NA,132.5667742,5.326,FALSE
23,"23/07/2010",70.2,2.784,NA,132.5825806,5.326,FALSE
23,"30/07/2010",69.71,2.792,NA,132.5983871,5.326,FALSE
23,"06/08/2010",70.03,2.792,NA,132.6141935,5.326,FALSE
23,"13/08/2010",67.43,2.81,NA,132.63,5.326,FALSE
23,"20/08/2010",68.65,2.796,NA,132.6616129,5.326,FALSE
23,"27/08/2010",63.25,2.77,NA,132.6932258,5.326,FALSE
23,"03/09/2010",72.91,2.735,NA,132.7248387,5.326,FALSE
23,"10/09/2010",63.21,2.717,NA,132.7564516,5.326,TRUE
23,"17/09/2010",55.3,2.716,NA,132.7670667,5.326,FALSE
23,"24/09/2010",57.75,2.718,NA,132.7619333,5.326,FALSE
23,"01/10/2010",62.07,2.717,NA,132.7568,5.287,FALSE
23,"08/10/2010",50.75,2.776,NA,132.7516667,5.287,FALSE
23,"15/10/2010",45.55,2.878,NA,132.7633548,5.287,FALSE
23,"22/10/2010",43.19,2.919,NA,132.8170968,5.287,FALSE
23,"29/10/2010",48.68,2.938,NA,132.8708387,5.287,FALSE
23,"05/11/2010",36.6,2.938,NA,132.9245806,5.287,FALSE
23,"12/11/2010",35.59,2.961,NA,132.9783226,5.287,FALSE
23,"19/11/2010",41.66,3.03,NA,132.9172,5.287,FALSE
23,"26/11/2010",34.95,3.07,NA,132.8369333,5.287,TRUE
23,"03/12/2010",34.3,3.065,NA,132.7566667,5.287,FALSE
23,"10/12/2010",20.12,3.132,NA,132.6764,5.287,FALSE
23,"17/12/2010",23.05,3.139,NA,132.6804516,5.287,FALSE
23,"24/12/2010",22.96,3.15,NA,132.7477419,5.287,FALSE
23,"31/12/2010",19.05,3.177,NA,132.8150323,5.287,TRUE
23,"07/01/2011",27.81,3.193,NA,132.8823226,5.114,FALSE
23,"14/01/2011",18.2,3.215,NA,132.9510645,5.114,FALSE
23,"21/01/2011",15.58,3.232,NA,133.0285161,5.114,FALSE
23,"28/01/2011",10.91,3.243,NA,133.1059677,5.114,FALSE
23,"04/02/2011",14.5,3.24,NA,133.1834194,5.114,FALSE
23,"11/02/2011",21.52,3.255,NA,133.260871,5.114,TRUE
23,"18/02/2011",26.6,3.263,NA,133.3701429,5.114,FALSE
23,"25/02/2011",17,3.281,NA,133.4921429,5.114,FALSE
23,"04/03/2011",20.67,3.437,NA,133.6141429,5.114,FALSE
23,"11/03/2011",29.36,3.6,NA,133.7361429,5.114,FALSE
23,"18/03/2011",37.28,3.634,NA,133.8492258,5.114,FALSE
23,"25/03/2011",29.11,3.624,NA,133.9587419,5.114,FALSE
23,"01/04/2011",29.44,3.638,NA,134.0682581,4.781,FALSE
23,"08/04/2011",36.74,3.72,NA,134.1777742,4.781,FALSE
23,"15/04/2011",45.51,3.823,NA,134.2784667,4.781,FALSE
23,"22/04/2011",39.62,3.919,NA,134.3571,4.781,FALSE
23,"29/04/2011",54.2,3.988,NA,134.4357333,4.781,FALSE
23,"06/05/2011",50.07,4.078,NA,134.5143667,4.781,FALSE
23,"13/05/2011",55.12,4.095,NA,134.593,4.781,FALSE
23,"20/05/2011",56.67,4.101,NA,134.6803871,4.781,FALSE
23,"27/05/2011",63.27,4.034,NA,134.7677742,4.781,FALSE
23,"03/06/2011",67.21,3.973,NA,134.8551613,4.781,FALSE
23,"10/06/2011",65.23,3.924,NA,134.9425484,4.781,FALSE
23,"17/06/2011",61.06,3.873,NA,135.0837333,4.781,FALSE
23,"24/06/2011",63.8,3.851,NA,135.2652667,4.781,FALSE
23,"01/07/2011",65.65,3.815,NA,135.4468,4.584,FALSE
23,"08/07/2011",69.92,3.784,NA,135.6283333,4.584,FALSE
23,"15/07/2011",69.8,3.827,NA,135.7837419,4.584,FALSE
23,"22/07/2011",76.74,3.882,NA,135.8738387,4.584,FALSE
23,"29/07/2011",69.55,3.898,NA,135.9639355,4.584,FALSE
23,"05/08/2011",69.53,3.903,NA,136.0540323,4.584,FALSE
23,"12/08/2011",69.86,3.88,NA,136.144129,4.584,FALSE
23,"19/08/2011",67.09,3.82,NA,136.183129,4.584,FALSE
23,"26/08/2011",67.04,3.796,NA,136.2136129,4.584,FALSE
23,"02/09/2011",65.33,3.784,NA,136.2440968,4.584,FALSE
23,"09/09/2011",66.04,3.809,NA,136.2745806,4.584,TRUE
23,"16/09/2011",60.52,3.809,NA,136.3145,4.584,FALSE
23,"23/09/2011",57.14,3.758,NA,136.367,4.584,FALSE
23,"30/09/2011",64.76,3.684,NA,136.4195,4.584,FALSE
23,"07/10/2011",49,3.633,NA,136.472,4.42,FALSE
23,"14/10/2011",56.79,3.583,NA,136.5150968,4.42,FALSE
23,"21/10/2011",52.12,3.618,NA,136.5017742,4.42,FALSE
23,"28/10/2011",42.57,3.604,NA,136.4884516,4.42,FALSE
23,"04/11/2011",39.18,3.586,NA,136.475129,4.42,FALSE
23,"11/11/2011",44.04,3.57,9157.72,136.4618065,4.42,FALSE
23,"18/11/2011",45.48,3.571,3761.33,136.4666667,4.42,FALSE
23,"25/11/2011",35.23,3.536,70.24,136.4788,4.42,TRUE
23,"02/12/2011",43.6,3.501,6134.68,136.4909333,4.42,FALSE
23,"09/12/2011",36.4,3.47,5491.42,136.5030667,4.42,FALSE
23,"16/12/2011",32.99,3.445,6112.33,136.5335161,4.42,FALSE
23,"23/12/2011",27.8,3.413,1003.58,136.5883871,4.42,FALSE
23,"30/12/2011",22.3,3.402,3895.97,136.6432581,4.42,TRUE
23,"06/01/2012",24.29,3.439,4230.07,136.698129,4.261,FALSE
23,"13/01/2012",28.49,3.523,2766.24,136.753,4.261,FALSE
23,"20/01/2012",15.33,3.542,2437.41,136.8564194,4.261,FALSE
23,"27/01/2012",25.71,3.568,957.2,136.9598387,4.261,FALSE
23,"03/02/2012",29.71,3.633,35688.59,137.0632581,4.261,FALSE
23,"10/02/2012",26.6,3.655,8770.83,137.1666774,4.261,TRUE
23,"17/02/2012",27.01,3.703,8924.48,137.2583103,4.261,FALSE
23,"24/02/2012",31.12,3.751,18500.67,137.3411034,4.261,FALSE
23,"02/03/2012",25.91,3.827,29917.01,137.4238966,4.261,FALSE
23,"09/03/2012",33.11,3.876,8575.57,137.5066897,4.261,FALSE
23,"16/03/2012",41.19,3.867,5739.62,137.5843871,4.261,FALSE
23,"23/03/2012",57.82,3.889,3502.06,137.6552903,4.261,FALSE
23,"30/03/2012",36.71,3.921,8920.01,137.7261935,4.261,FALSE
23,"06/04/2012",37.43,3.957,8261.41,137.7970968,4.125,FALSE
23,"13/04/2012",41.81,4.025,4460.9,137.868,4.125,FALSE
23,"20/04/2012",56.55,4.046,2438.53,137.9230667,4.125,FALSE
23,"27/04/2012",44.62,4.023,2622.72,137.9781333,4.125,FALSE
23,"04/05/2012",45.88,3.991,9941.93,138.0332,4.125,FALSE
23,"11/05/2012",52.9,3.947,8839.9,138.0882667,4.125,FALSE
23,"18/05/2012",58.42,3.899,9364.2,138.1065806,4.125,FALSE
23,"25/05/2012",66.43,3.85,7101.14,138.1101935,4.125,FALSE
23,"01/06/2012",66.22,3.798,4238.85,138.1138065,4.125,FALSE
23,"08/06/2012",56.82,3.746,7565.4,138.1174194,4.125,FALSE
23,"15/06/2012",64.73,3.683,4810.62,138.1295333,4.125,FALSE
23,"22/06/2012",71.82,3.629,5810.83,138.1629,4.125,FALSE
23,"29/06/2012",64.23,3.577,2621.06,138.1962667,4.125,FALSE
23,"06/07/2012",70.86,3.538,6918.05,138.2296333,4.156,FALSE
23,"13/07/2012",69.19,3.561,4159.57,138.263,4.156,FALSE
23,"20/07/2012",71.13,3.61,2538.45,138.2331935,4.156,FALSE
23,"27/07/2012",69.31,3.701,3050.22,138.2033871,4.156,FALSE
23,"03/08/2012",71.51,3.698,2030.27,138.1735806,4.156,FALSE
23,"10/08/2012",71.12,3.772,23983.92,138.1437742,4.156,FALSE
23,"17/08/2012",69.97,3.84,2665.76,138.1857097,4.156,FALSE
23,"24/08/2012",64.63,3.874,3082.87,138.2814516,4.156,FALSE
23,"31/08/2012",68.34,3.884,17318.35,138.3771935,4.156,FALSE
23,"07/09/2012",66.74,3.921,13578.43,138.4729355,4.156,TRUE
23,"14/09/2012",61.37,3.988,5186.12,138.5673,4.156,FALSE
23,"21/09/2012",56.8,4.056,7503.68,138.6534,4.156,FALSE
23,"28/09/2012",53.71,4.018,4330.13,138.7395,4.156,FALSE
23,"05/10/2012",56.65,4.027,5347.45,138.8256,4.145,FALSE
23,"12/10/2012",48.1,4.029,1557.1,138.9117,4.145,FALSE
23,"19/10/2012",47.89,4,1134.33,138.8336129,4.145,FALSE
23,"26/10/2012",50.56,3.917,4782.75,138.7281613,4.145,FALSE
23,"02/11/2012",51.88,3.817,10193.06,138.6227097,4.145,FALSE
23,"09/11/2012",33.21,3.792,6666.07,138.5172581,4.145,FALSE
23,"16/11/2012",39.49,3.754,12248.53,138.4473,4.145,FALSE
23,"23/11/2012",33.44,3.727,1175.67,138.4246667,4.145,TRUE
23,"30/11/2012",28.25,3.713,3561.58,138.4020333,4.145,FALSE
23,"07/12/2012",35.02,3.679,9753.23,138.3794,4.145,FALSE
23,"14/12/2012",33.4,3.639,3274.65,138.3685484,4.145,FALSE
23,"21/12/2012",31.44,3.574,3950.75,138.4283871,4.145,FALSE
23,"28/12/2012",22.04,3.56,13285.54,138.4882258,4.145,TRUE
23,"04/01/2013",12.27,3.577,2827.22,138.5480645,3.932,FALSE
23,"11/01/2013",26.3,3.595,2680.8,138.6079032,3.932,FALSE
23,"18/01/2013",30.33,3.593,8812.89,138.6701613,3.932,FALSE
23,"25/01/2013",12.05,3.579,1857.58,138.7333871,3.932,FALSE
23,"01/02/2013",22.1,3.608,26536.25,138.7966129,3.932,FALSE
23,"08/02/2013",14.94,3.755,77017.24,138.8598387,3.932,TRUE
23,"15/02/2013",25.39,3.807,-563.9,138.9004286,3.932,FALSE
23,"22/02/2013",20.86,3.866,14956.07,138.8844286,3.932,FALSE
23,"01/03/2013",32.68,3.885,2573.35,138.8684286,3.932,FALSE
23,"08/03/2013",28.49,3.868,24141.13,138.8524286,3.932,FALSE
23,"15/03/2013",34.45,3.843,6873.63,138.8597742,3.932,FALSE
23,"22/03/2013",23.83,3.819,9906.33,138.9254839,3.932,FALSE
23,"29/03/2013",34.55,3.796,6361.04,138.9911935,3.932,FALSE
23,"05/04/2013",35.96,3.772,15085.79,139.0569032,3.684,FALSE
23,"12/04/2013",39.54,3.723,3351.11,139.1226129,3.684,FALSE
23,"19/04/2013",46.36,3.678,4078.28,139.1226129,3.684,FALSE
23,"26/04/2013",44.03,3.626,935.55,139.1226129,3.684,FALSE
23,"03/05/2013",56.61,3.601,10960.27,NA,NA,FALSE
23,"10/05/2013",62.17,3.603,5152.32,NA,NA,FALSE
23,"17/05/2013",51.72,3.63,7354.81,NA,NA,FALSE
23,"24/05/2013",59.75,3.654,4187.73,NA,NA,FALSE
23,"31/05/2013",55.99,3.668,3016.57,NA,NA,FALSE
23,"07/06/2013",62.51,3.66,10347.04,NA,NA,FALSE
23,"14/06/2013",58.89,3.667,7423.05,NA,NA,FALSE
23,"21/06/2013",61.09,3.673,3060.07,NA,NA,FALSE
23,"28/06/2013",71.56,3.673,7797.94,NA,NA,FALSE
23,"05/07/2013",71.7,3.643,13470.41,NA,NA,FALSE
23,"12/07/2013",72.85,3.645,5400.9,NA,NA,FALSE
23,"19/07/2013",76.37,3.803,2012.07,NA,NA,FALSE
23,"26/07/2013",66.54,3.879,150.46,NA,NA,FALSE
24,"05/02/2010",22.43,2.954,NA,131.5279032,8.326,FALSE
24,"12/02/2010",25.94,2.94,NA,131.5866129,8.326,TRUE
24,"19/02/2010",31.05,2.909,NA,131.637,8.326,FALSE
24,"26/02/2010",33.98,2.91,NA,131.686,8.326,FALSE
24,"05/03/2010",36.73,2.919,NA,131.735,8.326,FALSE
24,"12/03/2010",42.31,2.938,NA,131.784,8.326,FALSE
24,"19/03/2010",46.09,2.96,NA,131.8242903,8.326,FALSE
24,"26/03/2010",48.87,2.963,NA,131.863129,8.326,FALSE
24,"02/04/2010",45.22,2.957,NA,131.9019677,8.211,FALSE
24,"09/04/2010",62.06,2.992,NA,131.9408065,8.211,FALSE
24,"16/04/2010",51.08,3.01,NA,131.9809,8.211,FALSE
24,"23/04/2010",51.07,3.021,NA,132.0226667,8.211,FALSE
24,"30/04/2010",51.48,3.042,NA,132.0644333,8.211,FALSE
24,"07/05/2010",66.65,3.095,NA,132.1062,8.211,FALSE
24,"14/05/2010",51.31,3.112,NA,132.152129,8.211,FALSE
24,"21/05/2010",60.44,3.096,NA,132.2230323,8.211,FALSE
24,"28/05/2010",69.59,3.046,NA,132.2939355,8.211,FALSE
24,"04/06/2010",71.99,3.006,NA,132.3648387,8.211,FALSE
24,"11/06/2010",64.84,2.972,NA,132.4357419,8.211,FALSE
24,"18/06/2010",67.17,2.942,NA,132.4733333,8.211,FALSE
24,"25/06/2010",74.9,2.958,NA,132.4976,8.211,FALSE
24,"02/07/2010",71.12,2.958,NA,132.5218667,8.117,FALSE
24,"09/07/2010",79.05,2.94,NA,132.5461333,8.117,FALSE
24,"16/07/2010",76.56,2.933,NA,132.5667742,8.117,FALSE
24,"23/07/2010",75.27,2.924,NA,132.5825806,8.117,FALSE
24,"30/07/2010",75.91,2.932,NA,132.5983871,8.117,FALSE
24,"06/08/2010",74.54,2.942,NA,132.6141935,8.117,FALSE
24,"13/08/2010",74.17,2.923,NA,132.63,8.117,FALSE
24,"20/08/2010",72.17,2.913,NA,132.6616129,8.117,FALSE
24,"27/08/2010",67,2.885,NA,132.6932258,8.117,FALSE
24,"03/09/2010",73.52,2.86,NA,132.7248387,8.117,FALSE
24,"10/09/2010",67.11,2.837,NA,132.7564516,8.117,TRUE
24,"17/09/2010",60.31,2.846,NA,132.7670667,8.117,FALSE
24,"24/09/2010",64.3,2.837,NA,132.7619333,8.117,FALSE
24,"01/10/2010",66.88,2.84,NA,132.7568,8.275,FALSE
24,"08/10/2010",54.82,2.903,NA,132.7516667,8.275,FALSE
24,"15/10/2010",52.83,2.999,NA,132.7633548,8.275,FALSE
24,"22/10/2010",48.69,3.049,NA,132.8170968,8.275,FALSE
24,"29/10/2010",57.29,3.055,NA,132.8708387,8.275,FALSE
24,"05/11/2010",42.2,3.049,NA,132.9245806,8.275,FALSE
24,"12/11/2010",41.76,3.065,NA,132.9783226,8.275,FALSE
24,"19/11/2010",45.63,3.138,NA,132.9172,8.275,FALSE
24,"26/11/2010",41.92,3.186,NA,132.8369333,8.275,TRUE
24,"03/12/2010",37.08,3.2,NA,132.7566667,8.275,FALSE
24,"10/12/2010",27.11,3.255,NA,132.6764,8.275,FALSE
24,"17/12/2010",27.99,3.301,NA,132.6804516,8.275,FALSE
24,"24/12/2010",27.74,3.309,NA,132.7477419,8.275,FALSE
24,"31/12/2010",25.9,3.336,NA,132.8150323,8.275,TRUE
24,"07/01/2011",30.72,3.351,NA,132.8823226,8.252,FALSE
24,"14/01/2011",22.41,3.367,NA,132.9510645,8.252,FALSE
24,"21/01/2011",23.69,3.391,NA,133.0285161,8.252,FALSE
24,"28/01/2011",17.91,3.402,NA,133.1059677,8.252,FALSE
24,"04/02/2011",23.83,3.4,NA,133.1834194,8.252,FALSE
24,"11/02/2011",26.51,3.416,NA,133.260871,8.252,TRUE
24,"18/02/2011",34.04,3.42,NA,133.3701429,8.252,FALSE
24,"25/02/2011",26.09,3.452,NA,133.4921429,8.252,FALSE
24,"04/03/2011",31.36,3.605,NA,133.6141429,8.252,FALSE
24,"11/03/2011",39.51,3.752,NA,133.7361429,8.252,FALSE
24,"18/03/2011",43.39,3.796,NA,133.8492258,8.252,FALSE
24,"25/03/2011",36.88,3.789,NA,133.9587419,8.252,FALSE
24,"01/04/2011",35.73,3.811,NA,134.0682581,8.212,FALSE
24,"08/04/2011",44.7,3.895,NA,134.1777742,8.212,FALSE
24,"15/04/2011",52.36,3.981,NA,134.2784667,8.212,FALSE
24,"22/04/2011",46,4.061,NA,134.3571,8.212,FALSE
24,"29/04/2011",60.48,4.117,NA,134.4357333,8.212,FALSE
24,"06/05/2011",55.75,4.192,NA,134.5143667,8.212,FALSE
24,"13/05/2011",58.49,4.211,NA,134.593,8.212,FALSE
24,"20/05/2011",59.84,4.202,NA,134.6803871,8.212,FALSE
24,"27/05/2011",65.74,4.134,NA,134.7677742,8.212,FALSE
24,"03/06/2011",73.12,4.069,NA,134.8551613,8.212,FALSE
24,"10/06/2011",70.02,4.025,NA,134.9425484,8.212,FALSE
24,"17/06/2011",64.34,3.989,NA,135.0837333,8.212,FALSE
24,"24/06/2011",68.88,3.964,NA,135.2652667,8.212,FALSE
24,"01/07/2011",70.27,3.916,NA,135.4468,8.358,FALSE
24,"08/07/2011",72.56,3.886,NA,135.6283333,8.358,FALSE
24,"15/07/2011",74.43,3.915,NA,135.7837419,8.358,FALSE
24,"22/07/2011",79.29,3.972,NA,135.8738387,8.358,FALSE
24,"29/07/2011",74.84,4.004,NA,135.9639355,8.358,FALSE
24,"05/08/2011",74.64,4.02,NA,136.0540323,8.358,FALSE
24,"12/08/2011",72.52,3.995,NA,136.144129,8.358,FALSE
24,"19/08/2011",69.93,3.942,NA,136.183129,8.358,FALSE
24,"26/08/2011",69.94,3.906,NA,136.2136129,8.358,FALSE
24,"02/09/2011",68.14,3.879,NA,136.2440968,8.358,FALSE
24,"09/09/2011",68.32,3.93,NA,136.2745806,8.358,TRUE
24,"16/09/2011",65.56,3.937,NA,136.3145,8.358,FALSE
24,"23/09/2011",60.61,3.899,NA,136.367,8.358,FALSE
24,"30/09/2011",68,3.858,NA,136.4195,8.358,FALSE
24,"07/10/2011",53.87,3.775,NA,136.472,8.454,FALSE
24,"14/10/2011",60.21,3.744,NA,136.5150968,8.454,FALSE
24,"21/10/2011",56.6,3.757,NA,136.5017742,8.454,FALSE
24,"28/10/2011",48,3.757,NA,136.4884516,8.454,FALSE
24,"04/11/2011",39.87,3.738,NA,136.475129,8.454,FALSE
24,"11/11/2011",46.78,3.719,9391.17,136.4618065,8.454,FALSE
24,"18/11/2011",48.17,3.717,9025.52,136.4666667,8.454,FALSE
24,"25/11/2011",41.83,3.689,2571.98,136.4788,8.454,TRUE
24,"02/12/2011",47.21,3.666,4825.79,136.4909333,8.454,FALSE
24,"09/12/2011",42.3,3.627,8915.25,136.5030667,8.454,FALSE
24,"16/12/2011",36,3.611,6244.37,136.5335161,8.454,FALSE
24,"23/12/2011",36.93,3.587,1813.06,136.5883871,8.454,FALSE
24,"30/12/2011",33.45,3.566,5743.34,136.6432581,8.454,TRUE
24,"06/01/2012",32.86,3.585,7325.68,136.698129,8.659,FALSE
24,"13/01/2012",36.5,3.666,3545.34,136.753,8.659,FALSE
24,"20/01/2012",25.73,3.705,2809.05,136.8564194,8.659,FALSE
24,"27/01/2012",31.92,3.737,755.78,136.9598387,8.659,FALSE
24,"03/02/2012",38.61,3.796,65021.23,137.0632581,8.659,FALSE
24,"10/02/2012",33.82,3.826,11788.06,137.1666774,8.659,TRUE
24,"17/02/2012",33.92,3.874,12244.57,137.2583103,8.659,FALSE
24,"24/02/2012",37.35,3.917,10065.77,137.3411034,8.659,FALSE
24,"02/03/2012",35.36,3.983,5903.53,137.4238966,8.659,FALSE
24,"09/03/2012",41.5,4.021,21306.54,137.5066897,8.659,FALSE
24,"16/03/2012",48.68,4.021,10310.26,137.5843871,8.659,FALSE
24,"23/03/2012",59.51,4.054,5283.83,137.6552903,8.659,FALSE
24,"30/03/2012",47.28,4.098,11314.86,137.7261935,8.659,FALSE
24,"06/04/2012",45.25,4.143,24195.01,137.7970968,8.983,FALSE
24,"13/04/2012",48.65,4.187,4765.31,137.868,8.983,FALSE
24,"20/04/2012",61.05,4.17,10959.96,137.9230667,8.983,FALSE
24,"27/04/2012",49.26,4.163,12968.26,137.9781333,8.983,FALSE
24,"04/05/2012",52.14,4.124,19129.69,138.0332,8.983,FALSE
24,"11/05/2012",58.7,4.055,6503.15,138.0882667,8.983,FALSE
24,"18/05/2012",63.1,4.029,5955.53,138.1065806,8.983,FALSE
24,"25/05/2012",65.79,3.979,15776.58,138.1101935,8.983,FALSE
24,"01/06/2012",71.79,3.915,5320.71,138.1138065,8.983,FALSE
24,"08/06/2012",59.93,3.871,15742.14,138.1174194,8.983,FALSE
24,"15/06/2012",68.28,3.786,11618.99,138.1295333,8.983,FALSE
24,"22/06/2012",72.29,3.722,8790.16,138.1629,8.983,FALSE
24,"29/06/2012",70.4,3.667,5708.44,138.1962667,8.983,FALSE
24,"06/07/2012",77.18,3.646,2920.43,138.2296333,8.953,FALSE
24,"13/07/2012",75.36,3.689,7991.43,138.263,8.953,FALSE
24,"20/07/2012",76.42,3.732,571.85,138.2331935,8.953,FALSE
24,"27/07/2012",73.62,3.82,4638.37,138.2033871,8.953,FALSE
24,"03/08/2012",73.26,3.819,11887.54,138.1735806,8.953,FALSE
24,"10/08/2012",75.53,3.863,37938.11,138.1437742,8.953,FALSE
24,"17/08/2012",72.87,3.963,4703.02,138.1857097,8.953,FALSE
24,"24/08/2012",68.13,3.997,8778.19,138.2814516,8.953,FALSE
24,"31/08/2012",71.18,4.026,34000.98,138.3771935,8.953,FALSE
24,"07/09/2012",72.81,4.076,15092.87,138.4729355,8.953,TRUE
24,"14/09/2012",64.28,4.088,8179.55,138.5673,8.953,FALSE
24,"21/09/2012",61.25,4.203,11768.07,138.6534,8.953,FALSE
24,"28/09/2012",58.86,4.158,11941.13,138.7395,8.953,FALSE
24,"05/10/2012",60.35,4.151,10349,138.8256,8.693,FALSE
24,"12/10/2012",51.64,4.186,5138.51,138.9117,8.693,FALSE
24,"19/10/2012",52.59,4.153,3446.7,138.8336129,8.693,FALSE
24,"26/10/2012",55.16,4.071,10844.38,138.7281613,8.693,FALSE
24,"02/11/2012",52.73,3.97,8313.92,138.6227097,8.693,FALSE
24,"09/11/2012",38.21,3.947,8076.39,138.5172581,8.693,FALSE
24,"16/11/2012",44,3.942,8149.83,138.4473,8.693,FALSE
24,"23/11/2012",35.83,3.978,3652.05,138.4246667,8.693,TRUE
24,"30/11/2012",35.7,3.966,3750.57,138.4020333,8.693,FALSE
24,"07/12/2012",38.41,3.92,9746.87,138.3794,8.693,FALSE
24,"14/12/2012",37.88,3.869,3044.95,138.3685484,8.693,FALSE
24,"21/12/2012",38.07,3.816,5534.28,138.4283871,8.693,FALSE
24,"28/12/2012",31.85,3.785,13207.59,138.4882258,8.693,TRUE
24,"04/01/2013",25.19,3.794,4003.39,138.5480645,8.75,FALSE
24,"11/01/2013",32.93,3.802,4802.99,138.6079032,8.75,FALSE
24,"18/01/2013",34.96,3.798,10280.65,138.6701613,8.75,FALSE
24,"25/01/2013",22.23,3.78,5304.44,138.7333871,8.75,FALSE
24,"01/02/2013",30.77,3.806,16578.16,138.7966129,8.75,FALSE
24,"08/02/2013",24.78,3.945,67978.21,138.8598387,8.75,TRUE
24,"15/02/2013",30.83,4.006,30387.5,138.9004286,8.75,FALSE
24,"22/02/2013",28.04,4.045,11374.11,138.8844286,8.75,FALSE
24,"01/03/2013",36.25,4.079,7463.25,138.8684286,8.75,FALSE
24,"08/03/2013",34,4.045,25493.43,138.8524286,8.75,FALSE
24,"15/03/2013",38.82,4.029,13908.82,138.8597742,8.75,FALSE
24,"22/03/2013",31.29,3.999,3691.42,138.9254839,8.75,FALSE
24,"29/03/2013",39.04,3.983,14769.88,138.9911935,8.75,FALSE
24,"05/04/2013",41.09,3.954,11628.38,139.0569032,8.362,FALSE
24,"12/04/2013",49.38,3.914,4629.04,139.1226129,8.362,FALSE
24,"19/04/2013",51.45,3.876,12838.71,139.1226129,8.362,FALSE
24,"26/04/2013",48.5,3.806,1282.07,139.1226129,8.362,FALSE
24,"03/05/2013",56.72,3.775,10594.55,NA,NA,FALSE
24,"10/05/2013",58.63,3.762,6334.38,NA,NA,FALSE
24,"17/05/2013",56.46,3.79,7745.47,NA,NA,FALSE
24,"24/05/2013",64.66,3.793,8367.87,NA,NA,FALSE
24,"31/05/2013",61.54,3.808,3842.27,NA,NA,FALSE
24,"07/06/2013",66.29,3.792,14157.66,NA,NA,FALSE
24,"14/06/2013",63.33,3.795,5291.57,NA,NA,FALSE
24,"21/06/2013",66.47,3.793,3400.51,NA,NA,FALSE
24,"28/06/2013",75.87,3.8,6183.9,NA,NA,FALSE
24,"05/07/2013",76.41,3.778,12403.94,NA,NA,FALSE
24,"12/07/2013",77.83,3.791,3210.19,NA,NA,FALSE
24,"19/07/2013",80.11,3.913,4118.48,NA,NA,FALSE
24,"26/07/2013",74.01,3.951,3592.9,NA,NA,FALSE
25,"05/02/2010",21.1,2.784,NA,204.2471935,8.187,FALSE
25,"12/02/2010",19.64,2.773,NA,204.3857472,8.187,TRUE
25,"19/02/2010",24.16,2.745,NA,204.4321004,8.187,FALSE
25,"26/02/2010",29.16,2.754,NA,204.4630869,8.187,FALSE
25,"05/03/2010",29.45,2.777,NA,204.4940734,8.187,FALSE
25,"12/03/2010",40.05,2.818,NA,204.5250598,8.187,FALSE
